Opportunities.Campaign Name,Opportunities.Budget,Opportunities.Discount,Opportunities.Opportunity Owner Name,CountNonNull(Opportunities.Status)
Consumer Tradeshow,1500,0.055,Alan Steiner,1
Consumer Tradeshow,1500,0.077,Greg Winston,1
Consumer Tradeshow,2750,0.053,Julian Isla,2
Consumer Tradeshow,2750,0.053,David So,1
Consumer Tradeshow,2750,0.053,Molly Clark,1
Consumer Tradeshow,2750,0.048,Eric Gruber,1
Consumer Tradeshow,2750,0.048,Molly Clark,1
Consumer Tradeshow,2750,0.052,Greg Winston,2
Consumer Tradeshow,2750,0.028,Molly Clark,1
Consumer Tradeshow,2750,0.03,Alan Steiner,1
Consumer Tradeshow,2750,0.05,Anne Weiler,1
Consumer Tradeshow,2750,0.051,Sanjay Shah,1
Consumer Tradeshow,2750,0.077,Anne Weiler,1
Consumer Tradeshow,2750,0.078,Alan Steiner,1
Consumer Tradeshow,2875,0.053,Alan Steiner,1
Consumer Tradeshow,2875,0.053,David So,1
Consumer Tradeshow,2875,0.053,Molly Clark,1
Consumer Tradeshow,2875,0.053,Spencer Low,1
Consumer Tradeshow,2875,0.078,Molly Clark,2
Consumer Tradeshow,2875,0.078,Alicia Thomber,1
Consumer Tradeshow,2875,0.048,David So,1
Consumer Tradeshow,2875,0.048,Jeff Hay,1
Consumer Tradeshow,2875,0.027,Sanjay Shah,1
Consumer Tradeshow,2875,0.028,Jeff Hay,1
Consumer Tradeshow,2875,0.052,Greg Winston,1
Consumer Tradeshow,2875,0.055,Renee Lo,1
Consumer Tradeshow,2875,0.077,Sanjay Shah,1
Consumer Tradeshow,4375,0.028,David So,2
Consumer Tradeshow,4375,0.028,Jeff Hay,1
Consumer Tradeshow,4375,0.078,David So,2
Consumer Tradeshow,4375,0.078,Molly Clark,1
Consumer Tradeshow,4375,0.027,Anne Weiler,1
Consumer Tradeshow,4375,0.027,Greg Winston,1
Consumer Tradeshow,4375,0.047,Renee Lo,2
Consumer Tradeshow,4375,0.048,Alan Steiner,1
Consumer Tradeshow,4375,0.05,Anne Weiler,1
Consumer Tradeshow,4375,0.052,Anne Weiler,1
Consumer Tradeshow,4375,0.053,David So,1
Consumer Tradeshow,4875,0.028,David So,2
Consumer Tradeshow,4875,0.028,Julian Isla,1
Consumer Tradeshow,4875,0.03,Alan Steiner,1
Consumer Tradeshow,4875,0.03,Anne Weiler,1
Consumer Tradeshow,4875,0.047,Greg Winston,2
Consumer Tradeshow,4875,0.048,Eric Gruber,1
Consumer Tradeshow,4875,0.048,Julian Isla,1
Consumer Tradeshow,4875,0.027,Anne Weiler,1
Consumer Tradeshow,4875,0.052,Anne Weiler,1
Consumer Tradeshow,4875,0.053,Jeff Hay,1
Consumer Tradeshow,4875,0.077,Greg Winston,1
Consumer Tradeshow,4875,0.078,Molly Clark,1
Consumer Tradeshow,2625,0.078,David So,2
Consumer Tradeshow,2625,0.078,Molly Clark,1
Consumer Tradeshow,2625,0.047,Anne Weiler,1
Consumer Tradeshow,2625,0.047,Sanjay Shah,1
Consumer Tradeshow,2625,0.048,Alicia Thomber,1
Consumer Tradeshow,2625,0.048,David So,1
Consumer Tradeshow,2625,0.053,Eric Gruber,1
Consumer Tradeshow,2625,0.053,Molly Clark,1
Consumer Tradeshow,2625,0.077,Greg Winston,2
Consumer Tradeshow,2625,0.027,Greg Winston,1
Consumer Tradeshow,2625,0.052,Greg Winston,1
Consumer Tradeshow,6125,0.048,David So,2
Consumer Tradeshow,6125,0.048,Molly Clark,1
Consumer Tradeshow,6125,0.05,Anne Weiler,2
Consumer Tradeshow,6125,0.05,Alan Steiner,1
Consumer Tradeshow,6125,0.077,Greg Winston,1
Consumer Tradeshow,6125,0.077,Sanjay Shah,1
Consumer Tradeshow,6125,0.078,Julian Isla,1
Consumer Tradeshow,6125,0.078,Spencer Low,1
Consumer Tradeshow,6125,0.047,Greg Winston,1
Consumer Tradeshow,6125,0.053,Eric Gruber,1
Consumer Tradeshow,6125,0.055,Anne Weiler,1
Consumer Tradeshow,1250,0.053,David So,2
Consumer Tradeshow,1250,0.053,Eric Gruber,1
Consumer Tradeshow,1250,0.053,Molly Clark,1
Consumer Tradeshow,1250,0.052,Greg Winston,2
Consumer Tradeshow,1250,0.077,Anne Weiler,1
Consumer Tradeshow,1250,0.077,Greg Winston,1
Consumer Tradeshow,1250,0.08,Alan Steiner,1
Consumer Tradeshow,1250,0.08,Molly Clark,1
Consumer Tradeshow,1250,0.038,Molly Clark,1
Consumer Tradeshow,1250,0.055,Alan Steiner,1
Consumer Tradeshow,1875,0.078,Molly Clark,2
Consumer Tradeshow,1875,0.078,Alicia Thomber,1
Consumer Tradeshow,1875,0.078,David So,1
Consumer Tradeshow,1875,0.078,Spencer Low,1
Consumer Tradeshow,1875,0.053,David So,2
Consumer Tradeshow,1875,0.053,Molly Clark,1
Consumer Tradeshow,1875,0.053,Spencer Low,1
Consumer Tradeshow,1875,0.052,Greg Winston,1
Consumer Tradeshow,1875,0.052,Sanjay Shah,1
Consumer Tradeshow,1875,0.055,Molly Clark,1
Consumer Tradeshow,2000,0.053,Molly Clark,2
Consumer Tradeshow,2000,0.053,Alicia Thomber,1
Consumer Tradeshow,2000,0.078,Molly Clark,2
Consumer Tradeshow,2000,0.078,Jeff Hay,1
Consumer Tradeshow,2000,0.052,Greg Winston,1
Consumer Tradeshow,2000,0.052,Sanjay Shah,1
Consumer Tradeshow,2000,0.077,Greg Winston,2
Consumer Tradeshow,2000,0.08,Anne Weiler,2
Consumer Tradeshow,4625,0.048,Spencer Low,2
Consumer Tradeshow,4625,0.048,Jeff Hay,1
Consumer Tradeshow,4625,0.048,Molly Clark,1
Consumer Tradeshow,4625,0.078,Alicia Thomber,1
Consumer Tradeshow,4625,0.078,David So,1
Consumer Tradeshow,4625,0.078,Molly Clark,1
Consumer Tradeshow,4625,0.028,Molly Clark,1
Consumer Tradeshow,4625,0.03,Renee Lo,1
Consumer Tradeshow,4625,0.047,Greg Winston,1
Consumer Tradeshow,4625,0.05,Molly Clark,1
Consumer Tradeshow,4625,0.077,Sanjay Shah,1
Consumer Tradeshow,4750,0.048,Eric Gruber,2
Consumer Tradeshow,4750,0.048,Jeff Hay,1
Consumer Tradeshow,4750,0.048,Molly Clark,1
Consumer Tradeshow,4750,0.028,David So,1
Consumer Tradeshow,4750,0.028,Molly Clark,1
Consumer Tradeshow,4750,0.053,Alicia Thomber,1
Consumer Tradeshow,4750,0.053,Molly Clark,1
Consumer Tradeshow,4750,0.027,Greg Winston,1
Consumer Tradeshow,4750,0.03,Anne Weiler,1
Consumer Tradeshow,4750,0.047,Renee Lo,1
Consumer Tradeshow,4750,0.078,Molly Clark,1
Consumer Tradeshow,5875,0.078,Julian Isla,2
Consumer Tradeshow,5875,0.078,David So,1
Consumer Tradeshow,5875,0.078,Jeff Hay,1
Consumer Tradeshow,5875,0.078,Molly Clark,1
Consumer Tradeshow,5875,0.078,Spencer Low,1
Consumer Tradeshow,5875,0.053,Alicia Thomber,1
Consumer Tradeshow,5875,0.053,David So,1
Consumer Tradeshow,5875,0.053,Molly Clark,1
Consumer Tradeshow,5875,0.047,Greg Winston,2
Consumer Tradeshow,5875,0.077,Greg Winston,1
Consumer Tradeshow,1375,0.078,David So,3
Consumer Tradeshow,1375,0.078,Alan Steiner,2
Consumer Tradeshow,1375,0.038,Alan Steiner,1
Consumer Tradeshow,1375,0.038,Eric Gruber,1
Consumer Tradeshow,1375,0.052,Anne Weiler,1
Consumer Tradeshow,1375,0.052,Greg Winston,1
Consumer Tradeshow,1375,0.053,Alicia Thomber,2
Consumer Tradeshow,2250,0.053,Alicia Thomber,2
Consumer Tradeshow,2250,0.053,David So,2
Consumer Tradeshow,2250,0.053,Eric Gruber,1
Consumer Tradeshow,2250,0.053,Jeff Hay,1
Consumer Tradeshow,2250,0.053,Molly Clark,1
Consumer Tradeshow,2250,0.078,Alan Steiner,1
Consumer Tradeshow,2250,0.078,Alicia Thomber,1
Consumer Tradeshow,2250,0.078,Eric Gruber,1
Consumer Tradeshow,2250,0.055,Anne Weiler,1
Consumer Tradeshow,2500,0.053,Alan Steiner,1
Consumer Tradeshow,2500,0.053,Eric Gruber,1
Consumer Tradeshow,2500,0.053,Julian Isla,1
Consumer Tradeshow,2500,0.048,Alicia Thomber,1
Consumer Tradeshow,2500,0.048,Spencer Low,1
Consumer Tradeshow,2500,0.052,Sanjay Shah,2
Consumer Tradeshow,2500,0.078,Alicia Thomber,1
Consumer Tradeshow,2500,0.078,David So,1
Consumer Tradeshow,2500,0.046,Anne Weiler,1
Consumer Tradeshow,2500,0.077,Greg Winston,1
Consumer Tradeshow,5750,0.047,Sanjay Shah,2
Consumer Tradeshow,5750,0.047,Greg Winston,1
Consumer Tradeshow,5750,0.053,Alan Steiner,1
Consumer Tradeshow,5750,0.053,Eric Gruber,1
Consumer Tradeshow,5750,0.053,Molly Clark,1
Consumer Tradeshow,5750,0.048,Jeff Hay,1
Consumer Tradeshow,5750,0.052,Greg Winston,1
Consumer Tradeshow,5750,0.076,Sanjay Shah,1
Consumer Tradeshow,5750,0.077,Anne Weiler,1
Consumer Tradeshow,5750,0.078,Alicia Thomber,1
Consumer Tradeshow,2375,0.078,Molly Clark,2
Consumer Tradeshow,2375,0.078,Alan Steiner,1
Consumer Tradeshow,2375,0.078,Eric Gruber,1
Consumer Tradeshow,2375,0.053,Alan Steiner,1
Consumer Tradeshow,2375,0.053,Molly Clark,1
Consumer Tradeshow,2375,0.055,Alan Steiner,2
Consumer Tradeshow,2375,0.08,Alan Steiner,2
Consumer Tradeshow,5250,0.078,Alicia Thomber,2
Consumer Tradeshow,5250,0.078,Alan Steiner,1
Consumer Tradeshow,5250,0.078,Jeff Hay,1
Consumer Tradeshow,5250,0.078,Molly Clark,1
Consumer Tradeshow,5250,0.048,David So,1
Consumer Tradeshow,5250,0.048,Eric Gruber,1
Consumer Tradeshow,5250,0.048,Molly Clark,1
Consumer Tradeshow,5250,0.052,Sanjay Shah,1
Consumer Tradeshow,5250,0.077,Sanjay Shah,1
Consumer Tradeshow,1750,0.053,Molly Clark,3
Consumer Tradeshow,1750,0.053,Alicia Thomber,1
Consumer Tradeshow,1750,0.053,David So,1
Consumer Tradeshow,1750,0.038,David So,1
Consumer Tradeshow,1750,0.055,Renee Lo,1
Consumer Tradeshow,1750,0.077,Anne Weiler,1
Consumer Tradeshow,1750,0.078,Alan Steiner,1
Consumer Tradeshow,4250,0.048,David So,2
Consumer Tradeshow,4250,0.048,Alicia Thomber,1
Consumer Tradeshow,4250,0.028,Eric Gruber,1
Consumer Tradeshow,4250,0.028,Spencer Low,1
Consumer Tradeshow,4250,0.03,Anne Weiler,2
Consumer Tradeshow,4250,0.077,Greg Winston,1
Consumer Tradeshow,4250,0.077,Renee Lo,1
Consumer Tradeshow,5000,0.048,Alan Steiner,1
Consumer Tradeshow,5000,0.048,Molly Clark,1
Consumer Tradeshow,5000,0.077,Greg Winston,2
Consumer Tradeshow,5000,0.078,Anne Weiler,1
Consumer Tradeshow,5000,0.078,Julian Isla,1
Consumer Tradeshow,5000,0.08,Alan Steiner,1
Consumer Tradeshow,5000,0.08,Anne Weiler,1
Consumer Tradeshow,5000,0.055,Molly Clark,1
Consumer Tradeshow,5125,0.048,David So,2
Consumer Tradeshow,5125,0.048,Alan Steiner,1
Consumer Tradeshow,5125,0.048,Alicia Thomber,1
Consumer Tradeshow,5125,0.078,Anne Weiler,1
Consumer Tradeshow,5125,0.078,Molly Clark,1
Consumer Tradeshow,5125,0.05,Anne Weiler,1
Consumer Tradeshow,5125,0.053,Jeff Hay,1
Consumer Tradeshow,5125,0.08,Anne Weiler,1
Consumer Tradeshow,5375,0.078,Alan Steiner,2
Consumer Tradeshow,5375,0.078,Molly Clark,2
Consumer Tradeshow,5375,0.048,David So,1
Consumer Tradeshow,5375,0.048,Eric Gruber,1
Consumer Tradeshow,5375,0.047,Greg Winston,1
Consumer Tradeshow,5375,0.05,Anne Weiler,1
Consumer Tradeshow,5375,0.077,Greg Winston,1
Consumer Tradeshow,6000,0.078,Alan Steiner,1
Consumer Tradeshow,6000,0.078,Alicia Thomber,1
Consumer Tradeshow,6000,0.078,Eric Gruber,1
Consumer Tradeshow,6000,0.078,Spencer Low,1
Consumer Tradeshow,6000,0.048,Molly Clark,1
Consumer Tradeshow,6000,0.048,Spencer Low,1
Consumer Tradeshow,6000,0.05,Anne Weiler,1
Consumer Tradeshow,6000,0.077,Anne Weiler,1
Consumer Tradeshow,5500,0.053,Spencer Low,2
Consumer Tradeshow,5500,0.047,Anne Weiler,1
Consumer Tradeshow,5500,0.048,Alan Steiner,1
Consumer Tradeshow,5500,0.05,Renee Lo,1
Consumer Tradeshow,5500,0.077,Greg Winston,1
Consumer Tradeshow,5500,0.078,Molly Clark,1
Consumer Tradeshow,5625,0.077,Anne Weiler,2
Consumer Tradeshow,5625,0.078,Molly Clark,1
Consumer Tradeshow,5625,0.078,Spencer Low,1
Consumer Tradeshow,5625,0.048,Julian Isla,1
Consumer Tradeshow,5625,0.052,Greg Winston,1
Consumer Tradeshow,5625,0.055,Renee Lo,1
Consumer Tradeshow,1000,0.053,Molly Clark,2
Consumer Tradeshow,1000,0.053,Alicia Thomber,1
Consumer Tradeshow,1000,0.052,Sanjay Shah,1
Consumer Tradeshow,1125,0.053,Molly Clark,2
Consumer Tradeshow,1125,0.053,David So,1
Consumer Tradeshow,875,0.053,Molly Clark,2
Consumer Tradeshow,625,0.055,Anne Weiler,1
Customer Follow-up,4875,0.058,Alicia Thomber,6
Customer Follow-up,4875,0.058,Eric Gruber,6
Customer Follow-up,4875,0.058,Spencer Low,6
Customer Follow-up,4875,0.058,Julian Isla,5
Customer Follow-up,4875,0.058,Molly Clark,4
Customer Follow-up,4875,0.058,David So,2
Customer Follow-up,4875,0.058,Alan Steiner,1
Customer Follow-up,4875,0.058,Anne Weiler,1
Customer Follow-up,4875,0.057,Greg Winston,5
Customer Follow-up,4875,0.057,Anne Weiler,3
Customer Follow-up,4875,0.057,Sanjay Shah,1
Customer Follow-up,4875,0.06,Alan Steiner,3
Customer Follow-up,4875,0.06,Anne Weiler,2
Customer Follow-up,3875,0.058,Eric Gruber,7
Customer Follow-up,3875,0.058,David So,6
Customer Follow-up,3875,0.058,Spencer Low,6
Customer Follow-up,3875,0.058,Molly Clark,4
Customer Follow-up,3875,0.058,Jeff Hay,2
Customer Follow-up,3875,0.058,Alan Steiner,1
Customer Follow-up,3875,0.057,Greg Winston,5
Customer Follow-up,3875,0.057,Anne Weiler,3
Customer Follow-up,3875,0.057,Sanjay Shah,1
Customer Follow-up,3875,0.06,Anne Weiler,5
Customer Follow-up,3875,0.06,Alan Steiner,3
Customer Follow-up,3875,0.056,Sanjay Shah,1
Customer Follow-up,3625,0.058,Alicia Thomber,6
Customer Follow-up,3625,0.058,Molly Clark,6
Customer Follow-up,3625,0.058,Alan Steiner,4
Customer Follow-up,3625,0.058,David So,4
Customer Follow-up,3625,0.058,Eric Gruber,4
Customer Follow-up,3625,0.058,Spencer Low,2
Customer Follow-up,3625,0.058,Julian Isla,1
Customer Follow-up,3625,0.06,Anne Weiler,5
Customer Follow-up,3625,0.06,Alan Steiner,2
Customer Follow-up,3625,0.057,Greg Winston,3
Customer Follow-up,3625,0.057,Anne Weiler,2
Customer Follow-up,3625,0.057,Sanjay Shah,1
Customer Follow-up,3625,0.056,Sanjay Shah,2
Customer Follow-up,4750,0.058,David So,7
Customer Follow-up,4750,0.058,Molly Clark,5
Customer Follow-up,4750,0.058,Jeff Hay,4
Customer Follow-up,4750,0.058,Spencer Low,4
Customer Follow-up,4750,0.058,Alan Steiner,2
Customer Follow-up,4750,0.058,Alicia Thomber,2
Customer Follow-up,4750,0.058,Eric Gruber,2
Customer Follow-up,4750,0.058,Julian Isla,1
Customer Follow-up,4750,0.057,Greg Winston,4
Customer Follow-up,4750,0.057,Anne Weiler,1
Customer Follow-up,4750,0.057,Renee Lo,1
Customer Follow-up,4750,0.057,Sanjay Shah,1
Customer Follow-up,4750,0.06,Anne Weiler,4
Customer Follow-up,4750,0.06,Alan Steiner,1
Customer Follow-up,4750,0.06,Molly Clark,1
Customer Follow-up,4750,0.056,Anne Weiler,2
Customer Follow-up,4625,0.058,David So,12
Customer Follow-up,4625,0.058,Alicia Thomber,5
Customer Follow-up,4625,0.058,Molly Clark,4
Customer Follow-up,4625,0.058,Eric Gruber,2
Customer Follow-up,4625,0.058,Spencer Low,2
Customer Follow-up,4625,0.058,Alan Steiner,1
Customer Follow-up,4625,0.058,Jeff Hay,1
Customer Follow-up,4625,0.058,Julian Isla,1
Customer Follow-up,4625,0.06,Anne Weiler,4
Customer Follow-up,4625,0.06,Alan Steiner,3
Customer Follow-up,4625,0.057,Greg Winston,4
Customer Follow-up,4625,0.057,Anne Weiler,1
Customer Follow-up,4625,0.057,Sanjay Shah,1
Customer Follow-up,3750,0.058,Molly Clark,6
Customer Follow-up,3750,0.058,David So,4
Customer Follow-up,3750,0.058,Alan Steiner,3
Customer Follow-up,3750,0.058,Jeff Hay,3
Customer Follow-up,3750,0.058,Julian Isla,3
Customer Follow-up,3750,0.058,Spencer Low,3
Customer Follow-up,3750,0.058,Eric Gruber,2
Customer Follow-up,3750,0.058,Alicia Thomber,1
Customer Follow-up,3750,0.06,Anne Weiler,3
Customer Follow-up,3750,0.06,Alan Steiner,2
Customer Follow-up,3750,0.06,Molly Clark,1
Customer Follow-up,3750,0.06,Renee Lo,1
Customer Follow-up,3750,0.057,Greg Winston,2
Customer Follow-up,3750,0.057,Anne Weiler,1
Customer Follow-up,3750,0.057,Renee Lo,1
Customer Follow-up,3750,0.057,Sanjay Shah,1
Customer Follow-up,3750,0.056,Sanjay Shah,2
Customer Follow-up,3125,0.058,David So,10
Customer Follow-up,3125,0.058,Molly Clark,7
Customer Follow-up,3125,0.058,Alicia Thomber,3
Customer Follow-up,3125,0.058,Jeff Hay,2
Customer Follow-up,3125,0.058,Eric Gruber,1
Customer Follow-up,3125,0.058,Spencer Low,1
Customer Follow-up,3125,0.06,Anne Weiler,4
Customer Follow-up,3125,0.06,Alan Steiner,3
Customer Follow-up,3125,0.06,Renee Lo,1
Customer Follow-up,3125,0.057,Greg Winston,2
Customer Follow-up,3125,0.057,Anne Weiler,1
Customer Follow-up,3125,0.057,Renee Lo,1
Customer Follow-up,3125,0.057,Sanjay Shah,1
Customer Follow-up,3375,0.058,Molly Clark,5
Customer Follow-up,3375,0.058,David So,4
Customer Follow-up,3375,0.058,Alan Steiner,3
Customer Follow-up,3375,0.058,Eric Gruber,3
Customer Follow-up,3375,0.058,Jeff Hay,3
Customer Follow-up,3375,0.058,Alicia Thomber,2
Customer Follow-up,3375,0.058,Julian Isla,2
Customer Follow-up,3375,0.06,Anne Weiler,4
Customer Follow-up,3375,0.06,Alan Steiner,3
Customer Follow-up,3375,0.06,Molly Clark,1
Customer Follow-up,3375,0.057,Greg Winston,4
Customer Follow-up,3375,0.057,Sanjay Shah,2
Customer Follow-up,4375,0.058,David So,6
Customer Follow-up,4375,0.058,Alan Steiner,4
Customer Follow-up,4375,0.058,Jeff Hay,3
Customer Follow-up,4375,0.058,Molly Clark,3
Customer Follow-up,4375,0.058,Spencer Low,2
Customer Follow-up,4375,0.058,Eric Gruber,1
Customer Follow-up,4375,0.057,Greg Winston,3
Customer Follow-up,4375,0.057,Anne Weiler,2
Customer Follow-up,4375,0.057,Sanjay Shah,2
Customer Follow-up,4375,0.057,Renee Lo,1
Customer Follow-up,4375,0.06,Anne Weiler,4
Customer Follow-up,4375,0.06,Alan Steiner,2
Customer Follow-up,4375,0.06,Molly Clark,1
Customer Follow-up,4375,0.056,Anne Weiler,1
Customer Follow-up,4500,0.058,Alicia Thomber,5
Customer Follow-up,4500,0.058,Molly Clark,5
Customer Follow-up,4500,0.058,David So,4
Customer Follow-up,4500,0.058,Julian Isla,4
Customer Follow-up,4500,0.058,Spencer Low,3
Customer Follow-up,4500,0.058,Eric Gruber,1
Customer Follow-up,4500,0.06,Anne Weiler,4
Customer Follow-up,4500,0.06,Alan Steiner,2
Customer Follow-up,4500,0.057,Greg Winston,2
Customer Follow-up,4500,0.057,Renee Lo,2
Customer Follow-up,4500,0.057,Anne Weiler,1
Customer Follow-up,4500,0.056,Sanjay Shah,1
Customer Follow-up,4125,0.058,Molly Clark,10
Customer Follow-up,4125,0.058,Alan Steiner,4
Customer Follow-up,4125,0.058,Alicia Thomber,4
Customer Follow-up,4125,0.058,Spencer Low,3
Customer Follow-up,4125,0.058,David So,1
Customer Follow-up,4125,0.058,Eric Gruber,1
Customer Follow-up,4125,0.058,Jeff Hay,1
Customer Follow-up,4125,0.057,Greg Winston,3
Customer Follow-up,4125,0.057,Renee Lo,1
Customer Follow-up,4125,0.057,Sanjay Shah,1
Customer Follow-up,4125,0.056,Anne Weiler,2
Customer Follow-up,4125,0.06,Alan Steiner,2
Customer Follow-up,3250,0.058,David So,4
Customer Follow-up,3250,0.058,Alicia Thomber,3
Customer Follow-up,3250,0.058,Eric Gruber,3
Customer Follow-up,3250,0.058,Jeff Hay,2
Customer Follow-up,3250,0.058,Julian Isla,2
Customer Follow-up,3250,0.058,Molly Clark,2
Customer Follow-up,3250,0.058,Spencer Low,2
Customer Follow-up,3250,0.058,Alan Steiner,1
Customer Follow-up,3250,0.06,Alan Steiner,3
Customer Follow-up,3250,0.06,Anne Weiler,3
Customer Follow-up,3250,0.06,Molly Clark,1
Customer Follow-up,3250,0.057,Greg Winston,4
Customer Follow-up,3250,0.057,Renee Lo,1
Customer Follow-up,3250,0.057,Sanjay Shah,1
Customer Follow-up,4000,0.058,Alicia Thomber,5
Customer Follow-up,4000,0.058,Molly Clark,5
Customer Follow-up,4000,0.058,Jeff Hay,4
Customer Follow-up,4000,0.058,David So,3
Customer Follow-up,4000,0.058,Alan Steiner,1
Customer Follow-up,4000,0.058,Eric Gruber,1
Customer Follow-up,4000,0.058,Julian Isla,1
Customer Follow-up,4000,0.058,Spencer Low,1
Customer Follow-up,4000,0.057,Greg Winston,5
Customer Follow-up,4000,0.057,Anne Weiler,1
Customer Follow-up,4000,0.057,Sanjay Shah,1
Customer Follow-up,4000,0.06,Anne Weiler,2
Customer Follow-up,4000,0.06,Renee Lo,1
Customer Follow-up,4250,0.058,Alicia Thomber,5
Customer Follow-up,4250,0.058,David So,5
Customer Follow-up,4250,0.058,Julian Isla,4
Customer Follow-up,4250,0.058,Jeff Hay,2
Customer Follow-up,4250,0.058,Alan Steiner,1
Customer Follow-up,4250,0.058,Eric Gruber,1
Customer Follow-up,4250,0.058,Molly Clark,1
Customer Follow-up,4250,0.058,Spencer Low,1
Customer Follow-up,4250,0.057,Greg Winston,3
Customer Follow-up,4250,0.057,Renee Lo,2
Customer Follow-up,4250,0.057,Sanjay Shah,1
Customer Follow-up,4250,0.06,Anne Weiler,5
Customer Follow-up,3500,0.058,Alicia Thomber,4
Customer Follow-up,3500,0.058,Molly Clark,4
Customer Follow-up,3500,0.058,David So,3
Customer Follow-up,3500,0.058,Alan Steiner,2
Customer Follow-up,3500,0.058,Eric Gruber,2
Customer Follow-up,3500,0.058,Julian Isla,2
Customer Follow-up,3500,0.057,Greg Winston,2
Customer Follow-up,3500,0.057,Renee Lo,2
Customer Follow-up,3500,0.057,Anne Weiler,1
Customer Follow-up,3500,0.06,Anne Weiler,2
Customer Follow-up,3500,0.06,Molly Clark,1
Customer Follow-up,3500,0.056,Anne Weiler,1
Market Trends Newsletter,750,0.048,Alicia Thomber,5
Market Trends Newsletter,750,0.048,David So,5
Market Trends Newsletter,750,0.048,Julian Isla,4
Market Trends Newsletter,750,0.048,Molly Clark,3
Market Trends Newsletter,750,0.048,Alan Steiner,1
Market Trends Newsletter,750,0.048,Eric Gruber,1
Market Trends Newsletter,750,0.048,Jeff Hay,1
Market Trends Newsletter,750,0.048,Spencer Low,1
Market Trends Newsletter,750,0.018,Molly Clark,2
Market Trends Newsletter,750,0.018,Alan Steiner,1
Market Trends Newsletter,750,0.018,Alicia Thomber,1
Market Trends Newsletter,750,0.018,David So,1
Market Trends Newsletter,750,0.018,Eric Gruber,1
Market Trends Newsletter,750,0.047,Greg Winston,3
Market Trends Newsletter,750,0.047,Renee Lo,1
Market Trends Newsletter,750,0.05,Alan Steiner,3
Market Trends Newsletter,750,0.017,Greg Winston,2
Market Trends Newsletter,750,0.046,Sanjay Shah,1
Market Trends Newsletter,625,0.048,David So,4
Market Trends Newsletter,625,0.048,Alan Steiner,2
Market Trends Newsletter,625,0.048,Molly Clark,2
Market Trends Newsletter,625,0.048,Spencer Low,2
Market Trends Newsletter,625,0.048,Alicia Thomber,1
Market Trends Newsletter,625,0.048,Eric Gruber,1
Market Trends Newsletter,625,0.047,Greg Winston,5
Market Trends Newsletter,625,0.047,Renee Lo,1
Market Trends Newsletter,625,0.047,Sanjay Shah,1
Market Trends Newsletter,625,0.018,Julian Isla,2
Market Trends Newsletter,625,0.018,David So,1
Market Trends Newsletter,625,0.018,Eric Gruber,1
Market Trends Newsletter,625,0.018,Molly Clark,1
Market Trends Newsletter,625,0.018,Spencer Low,1
Market Trends Newsletter,625,0.05,Anne Weiler,5
Market Trends Newsletter,625,0.017,Anne Weiler,1
Market Trends Newsletter,625,0.017,Renee Lo,1
Market Trends Newsletter,625,0.02,Anne Weiler,1
Market Trends Newsletter,875,0.048,David So,3
Market Trends Newsletter,875,0.048,Alan Steiner,2
Market Trends Newsletter,875,0.048,Alicia Thomber,2
Market Trends Newsletter,875,0.048,Spencer Low,2
Market Trends Newsletter,875,0.048,Eric Gruber,1
Market Trends Newsletter,875,0.048,Molly Clark,1
Market Trends Newsletter,875,0.018,David So,3
Market Trends Newsletter,875,0.018,Eric Gruber,2
Market Trends Newsletter,875,0.018,Jeff Hay,1
Market Trends Newsletter,875,0.018,Molly Clark,1
Market Trends Newsletter,875,0.018,Spencer Low,1
Market Trends Newsletter,875,0.047,Greg Winston,3
Market Trends Newsletter,875,0.047,Renee Lo,2
Market Trends Newsletter,875,0.05,Anne Weiler,2
Market Trends Newsletter,875,0.05,Renee Lo,2
Market Trends Newsletter,875,0.02,Alan Steiner,1
Market Trends Newsletter,875,0.02,Anne Weiler,1
Market Trends Newsletter,875,0.017,Sanjay Shah,1
Market Trends Newsletter,1000,0.048,Eric Gruber,4
Market Trends Newsletter,1000,0.048,Spencer Low,3
Market Trends Newsletter,1000,0.048,Molly Clark,2
Market Trends Newsletter,1000,0.048,Alan Steiner,1
Market Trends Newsletter,1000,0.048,Jeff Hay,1
Market Trends Newsletter,1000,0.048,Julian Isla,1
Market Trends Newsletter,1000,0.047,Greg Winston,3
Market Trends Newsletter,1000,0.047,Sanjay Shah,2
Market Trends Newsletter,1000,0.047,Anne Weiler,1
Market Trends Newsletter,1000,0.047,Renee Lo,1
Market Trends Newsletter,1000,0.05,Alan Steiner,2
Market Trends Newsletter,1000,0.05,Anne Weiler,2
Market Trends Newsletter,1000,0.05,Molly Clark,1
Market Trends Newsletter,1000,0.018,Alicia Thomber,1
Market Trends Newsletter,1000,0.018,Eric Gruber,1
Market Trends Newsletter,1000,0.018,Julian Isla,1
Market Trends Newsletter,1000,0.02,Anne Weiler,1
Market Trends Newsletter,1000,0.02,Renee Lo,1
Market Trends Newsletter,1000,0.016,Sanjay Shah,1
Market Trends Newsletter,125,0.048,David So,5
Market Trends Newsletter,125,0.048,Molly Clark,5
Market Trends Newsletter,125,0.048,Alicia Thomber,4
Market Trends Newsletter,125,0.048,Eric Gruber,2
Market Trends Newsletter,125,0.048,Alan Steiner,1
Market Trends Newsletter,125,0.048,Spencer Low,1
Market Trends Newsletter,125,0.05,Anne Weiler,4
Market Trends Newsletter,125,0.05,Alan Steiner,1
